tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-0404,Indian Wells Masters,Hard,128,M,20240304,215,124186,126409,7-6(5) 7-5,3,R128,119.0,5.0,0.0,76.0,45.0,30.0,21.0,12.0,2.0,4.0,11.0,3.0,77.0,45.0,37.0,9.0,12.0,10.0,13.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,212,126214,200303,4-6 6-3 7-5,3,R128,127.0,3.0,3.0,89.0,52.0,43.0,21.0,16.0,5.0,7.0,3.0,6.0,76.0,53.0,42.0,9.0,15.0,2.0,5.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,211,104926,126523,4-6 6-2 6-3,3,R128,128.0,3.0,4.0,67.0,30.0,19.0,17.0,13.0,2.0,7.0,0.0,2.0,89.0,62.0,30.0,11.0,14.0,8.0,16.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,208,133430,122298,6-1 6-4,3,R128,77.0,8.0,4.0,51.0,29.0,23.0,13.0,9.0,3.0,4.0,3.0,6.0,57.0,32.0,21.0,7.0,8.0,3.0,7.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,207,105683,111576,6-3 6-3,3,R128,88.0,9.0,4.0,67.0,34.0,26.0,17.0,9.0,2.0,2.0,0.0,2.0,63.0,38.0,24.0,12.0,9.0,9.0,12.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,204,104918,105676,6-3 6-2,3,R128,80.0,4.0,1.0,45.0,27.0,23.0,13.0,9.0,0.0,0.0,2.0,1.0,55.0,35.0,19.0,11.0,8.0,2.0,5.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,203,206909,111153,6-3 7-6(3),3,R128,81.0,5.0,0.0,64.0,41.0,34.0,17.0,11.0,0.0,0.0,5.0,4.0,60.0,40.0,29.0,13.0,10.0,0.0,1.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,200,105583,200325,7-5 6-2,3,R128,115.0,3.0,2.0,72.0,54.0,38.0,7.0,10.0,5.0,6.0,2.0,2.0,66.0,43.0,26.0,8.0,10.0,8.0,12.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,199,106298,127157,6-4 6-3,3,R128,101.0,2.0,4.0,59.0,38.0,31.0,11.0,10.0,1.0,2.0,2.0,4.0,72.0,50.0,31.0,7.0,9.0,3.0,6.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,196,210150,111805,6-3 6-4,3,R128,79.0,7.0,2.0,60.0,29.0,24.0,15.0,10.0,5.0,7.0,5.0,2.0,53.0,24.0,16.0,14.0,9.0,5.0,9.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,195,207686,136440,6-3 1-6 7-6(3),3,R128,129.0,7.0,6.0,100.0,60.0,41.0,19.0,14.0,7.0,11.0,7.0,3.0,94.0,56.0,38.0,17.0,14.0,7.0,10.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,192,106432,124116,6-2 3-6 6-0,3,R128,96.0,4.0,4.0,62.0,38.0,28.0,12.0,11.0,0.0,2.0,3.0,5.0,67.0,30.0,19.0,16.0,12.0,0.0,6.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,191,106423,106218,6-3 7-5,3,R128,99.0,13.0,3.0,65.0,43.0,37.0,12.0,11.0,4.0,4.0,2.0,1.0,63.0,34.0,23.0,16.0,10.0,2.0,4.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,188,106331,207733,1-6 6-3 6-2,3,R128,142.0,8.0,4.0,85.0,41.0,31.0,19.0,12.0,8.0,11.0,4.0,5.0,82.0,39.0,27.0,18.0,12.0,11.0,15.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,187,105870,106398,6-7(7) 6-4 6-1,3,R128,139.0,7.0,2.0,87.0,51.0,38.0,20.0,14.0,2.0,4.0,1.0,3.0,102.0,62.0,38.0,17.0,15.0,4.0,10.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,184,209992,111442,6-2 6-3,3,R128,98.0,1.0,4.0,72.0,38.0,24.0,18.0,9.0,4.0,6.0,4.0,2.0,56.0,29.0,16.0,11.0,8.0,7.0,12.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,183,106121,123755,6-4 6-1,3,R128,106.0,1.0,1.0,65.0,38.0,24.0,15.0,9.0,4.0,6.0,1.0,5.0,69.0,35.0,22.0,11.0,8.0,5.0,10.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,180,205734,200670,6-2 6-1,3,R128,60.0,5.0,3.0,44.0,27.0,24.0,9.0,8.0,0.0,0.0,2.0,7.0,44.0,17.0,10.0,10.0,7.0,3.0,7.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,179,206681,200514,6-3 6-2,3,R128,71.0,3.0,1.0,57.0,35.0,26.0,11.0,9.0,7.0,8.0,3.0,4.0,52.0,27.0,17.0,9.0,8.0,2.0,6.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,176,106005,106045,3-6 6-2 6-4,3,R128,153.0,5.0,2.0,119.0,69.0,42.0,23.0,14.0,13.0,18.0,4.0,4.0,85.0,39.0,29.0,16.0,13.0,3.0,9.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,175,208286,209414,7-6(6) 7-6(3),3,R128,126.0,11.0,0.0,80.0,48.0,38.0,15.0,12.0,1.0,3.0,2.0,5.0,81.0,44.0,33.0,19.0,12.0,7.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,300,206173,105777,6-3 6-1,3,F,73.0,4.0,1.0,43.0,24.0,21.0,12.0,8.0,1.0,1.0,6.0,1.0,50.0,32.0,19.0,9.0,8.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,299,105777,100644,6-4 6-7(4) 6-4,3,SF,157.0,18.0,2.0,96.0,65.0,51.0,20.0,16.0,2.0,2.0,14.0,1.0,92.0,69.0,54.0,10.0,16.0,0.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,298,206173,106421,6-1 6-2,3,SF,69.0,7.0,1.0,47.0,30.0,24.0,10.0,8.0,3.0,3.0,3.0,2.0,50.0,32.0,17.0,7.0,7.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,297,105777,207989,6-2 6-4,3,QF,92.0,4.0,0.0,56.0,35.0,27.0,10.0,9.0,4.0,5.0,4.0,3.0,59.0,34.0,19.0,13.0,9.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,296,100644,206681,6-3 7-5,3,QF,97.0,6.0,0.0,62.0,46.0,37.0,7.0,10.0,2.0,2.0,8.0,1.0,73.0,48.0,33.0,12.0,11.0,4.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,295,106421,111797,6-2 7-6(7),3,QF,101.0,6.0,3.0,64.0,45.0,36.0,11.0,10.0,1.0,1.0,8.0,1.0,63.0,38.0,30.0,10.0,10.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,294,206173,207830,6-4 6-2,3,QF,91.0,3.0,2.0,50.0,30.0,23.0,13.0,9.0,0.0,1.0,2.0,3.0,72.0,38.0,24.0,14.0,9.0,7.0,11.0
2024-0403,Miami Masters,Hard,128,M,20240318,293,207989,207518,6-3 6-3,3,R16,86.0,3.0,1.0,55.0,35.0,26.0,11.0,9.0,2.0,3.0,1.0,0.0,59.0,40.0,25.0,7.0,9.0,7.0,11.0
2024-0403,Miami Masters,Hard,128,M,20240318,292,105777,128034,3-6 6-3 7-6(3),3,R16,162.0,9.0,2.0,104.0,72.0,50.0,21.0,15.0,4.0,5.0,8.0,2.0,110.0,64.0,49.0,23.0,15.0,4.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,291,100644,111575,6-1 6-4,3,R16,69.0,9.0,0.0,45.0,33.0,26.0,10.0,9.0,0.0,0.0,5.0,0.0,41.0,26.0,17.0,6.0,8.0,1.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,290,206681,200282,6-4 0-6 6-1,3,R16,103.0,3.0,2.0,80.0,59.0,37.0,12.0,12.0,2.0,5.0,4.0,2.0,62.0,37.0,24.0,16.0,11.0,4.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,289,111797,134770,7-6(3) 6-3,3,R16,110.0,8.0,1.0,65.0,41.0,36.0,15.0,11.0,1.0,2.0,7.0,1.0,67.0,47.0,33.0,10.0,10.0,4.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,288,106421,136440,7-6(5) 6-0,3,R16,89.0,7.0,1.0,56.0,40.0,28.0,9.0,9.0,0.0,1.0,5.0,2.0,69.0,54.0,32.0,4.0,9.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,287,207830,208286,6-3 6-3,3,R16,80.0,1.0,1.0,60.0,38.0,27.0,14.0,9.0,0.0,0.0,4.0,2.0,48.0,31.0,22.0,7.0,9.0,0.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,286,206173,106331,6-4 6-3,3,R16,111.0,2.0,2.0,54.0,33.0,25.0,15.0,10.0,3.0,4.0,5.0,1.0,71.0,40.0,26.0,13.0,9.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,285,207989,104792,6-2 6-4,3,R32,74.0,1.0,0.0,47.0,38.0,29.0,4.0,9.0,1.0,2.0,2.0,6.0,47.0,30.0,20.0,3.0,9.0,2.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,284,207518,210097,6-4 7-6(5),3,R32,112.0,1.0,0.0,63.0,40.0,33.0,16.0,11.0,0.0,1.0,4.0,5.0,83.0,58.0,39.0,12.0,11.0,6.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,283,105777,105870,6-1 6-0,3,R32,46.0,2.0,1.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,2.0,3.0,34.0,20.0,11.0,2.0,6.0,4.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,282,128034,200624,7-6(5) 6-7(5) 6-3,3,R32,135.0,15.0,1.0,100.0,69.0,59.0,22.0,17.0,2.0,2.0,11.0,0.0,102.0,70.0,59.0,17.0,16.0,1.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,281,100644,111153,7-6(4) 6-3,3,R32,104.0,8.0,0.0,74.0,58.0,40.0,13.0,11.0,4.0,5.0,7.0,2.0,62.0,46.0,32.0,8.0,10.0,0.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,280,111575,202103,6-1 5-7 7-6(5),3,R32,168.0,6.0,1.0,95.0,57.0,42.0,21.0,15.0,3.0,5.0,9.0,1.0,107.0,71.0,42.0,24.0,16.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,279,200282,105526,7-6(3) 6-4,3,R32,109.0,7.0,0.0,77.0,37.0,28.0,26.0,11.0,1.0,1.0,8.0,3.0,80.0,49.0,33.0,17.0,11.0,5.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,278,206681,200615,7-5 6-3,3,R32,92.0,3.0,1.0,71.0,58.0,40.0,7.0,11.0,7.0,8.0,5.0,1.0,64.0,40.0,27.0,12.0,10.0,4.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,277,134770,200221,6-3 6-4,3,R32,96.0,5.0,0.0,77.0,55.0,39.0,11.0,10.0,7.0,7.0,3.0,0.0,54.0,37.0,29.0,7.0,9.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,276,111797,205734,6-7(1) 7-5 6-3,3,R32,179.0,13.0,1.0,93.0,67.0,59.0,13.0,17.0,0.0,0.0,14.0,3.0,104.0,70.0,51.0,19.0,16.0,6.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,275,136440,200005,3-6 6-4 6-3,3,R32,134.0,3.0,2.0,88.0,54.0,40.0,17.0,14.0,8.0,10.0,7.0,2.0,94.0,75.0,48.0,9.0,14.0,6.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,274,106421,111815,7-5 6-1,3,R32,81.0,6.0,4.0,55.0,32.0,23.0,12.0,9.0,1.0,3.0,4.0,2.0,64.0,40.0,22.0,10.0,10.0,5.0,11.0
2024-0403,Miami Masters,Hard,128,M,20240318,273,207830,104918,5-7 7-5 7-6(5),3,R32,208.0,6.0,3.0,130.0,77.0,58.0,27.0,18.0,13.0,15.0,15.0,3.0,110.0,62.0,51.0,21.0,18.0,3.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,272,208286,133430,6-3 7-6(7),3,R32,99.0,5.0,2.0,73.0,44.0,32.0,18.0,11.0,3.0,4.0,5.0,0.0,59.0,35.0,28.0,12.0,10.0,0.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,271,106331,102093,7-6(5) 7-6(5),3,R32,130.0,13.0,1.0,91.0,59.0,48.0,16.0,12.0,9.0,10.0,18.0,1.0,74.0,49.0,40.0,13.0,12.0,0.0,1.0
2024-0403,Miami Masters,Hard,128,M,20240318,270,206173,134868,5-7 7-5 6-1,3,R32,143.0,15.0,1.0,75.0,51.0,46.0,16.0,16.0,1.0,2.0,11.0,0.0,112.0,80.0,53.0,15.0,15.0,6.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,269,207989,106148,6-2 6-1,3,R64,85.0,3.0,1.0,48.0,34.0,27.0,5.0,7.0,3.0,3.0,0.0,3.0,53.0,33.0,19.0,6.0,8.0,4.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,268,104792,111442,6-7(3) 6-1 6-2,3,R64,133.0,8.0,3.0,78.0,52.0,42.0,16.0,14.0,1.0,2.0,3.0,1.0,86.0,48.0,32.0,17.0,13.0,4.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,267,207518,126128,7-5 6-1,3,R64,93.0,5.0,3.0,67.0,45.0,35.0,7.0,10.0,4.0,6.0,3.0,3.0,57.0,33.0,23.0,7.0,9.0,2.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,266,210097,212021,6-3 6-4,3,R64,75.0,7.0,1.0,49.0,35.0,29.0,11.0,10.0,0.0,0.0,2.0,3.0,54.0,30.0,23.0,12.0,9.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,265,105777,126214,6-7(5) 7-6(5) 6-2,3,R64,146.0,23.0,4.0,97.0,67.0,59.0,17.0,16.0,3.0,3.0,18.0,4.0,113.0,87.0,65.0,15.0,16.0,7.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,264,105870,105173,3-6 7-6(1) 6-4,3,R64,164.0,4.0,3.0,118.0,75.0,50.0,23.0,16.0,10.0,13.0,8.0,2.0,88.0,54.0,35.0,22.0,15.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,263,200624,105138,6-7(2) 6-3 6-4,3,R64,136.0,21.0,2.0,92.0,65.0,53.0,13.0,16.0,4.0,5.0,4.0,0.0,95.0,70.0,47.0,14.0,15.0,2.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,262,128034,207686,6-4 6-7(2) 6-3,3,R64,119.0,28.0,1.0,87.0,63.0,51.0,16.0,16.0,0.0,0.0,5.0,1.0,92.0,62.0,46.0,17.0,15.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,261,100644,200000,6-2 6-4,3,R64,76.0,2.0,0.0,38.0,28.0,26.0,10.0,9.0,0.0,0.0,7.0,0.0,49.0,35.0,25.0,5.0,9.0,4.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,260,111153,105554,7-6(3) 3-6 7-6(7),3,R64,160.0,21.0,3.0,110.0,78.0,58.0,17.0,16.0,1.0,2.0,8.0,1.0,95.0,63.0,53.0,22.0,17.0,2.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,259,202103,124116,7-6(2) 6-7(2) 6-1,3,R64,135.0,9.0,5.0,112.0,70.0,56.0,21.0,16.0,4.0,4.0,13.0,4.0,104.0,71.0,53.0,17.0,15.0,5.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,258,111575,111513,6-2 6-4,3,R64,87.0,6.0,1.0,47.0,32.0,27.0,8.0,9.0,3.0,4.0,5.0,4.0,70.0,44.0,27.0,10.0,9.0,15.0,19.0
2024-0403,Miami Masters,Hard,128,M,20240318,257,200282,126952,6-3 6-2,3,R64,77.0,7.0,1.0,47.0,25.0,21.0,12.0,8.0,3.0,3.0,1.0,2.0,62.0,40.0,21.0,9.0,9.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,256,105526,127157,6-3 6-3,3,R64,80.0,4.0,2.0,52.0,32.0,25.0,12.0,9.0,4.0,5.0,8.0,4.0,66.0,45.0,26.0,9.0,9.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,255,200615,208103,6-4 6-4,3,R64,72.0,10.0,1.0,55.0,35.0,27.0,14.0,10.0,2.0,3.0,10.0,2.0,51.0,35.0,26.0,7.0,10.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,254,206681,208029,6-1 6-1,3,R64,59.0,4.0,1.0,50.0,41.0,31.0,3.0,7.0,3.0,3.0,1.0,2.0,41.0,25.0,10.0,7.0,7.0,0.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,253,134770,209414,7-6(5) 1-6 6-1,3,R64,119.0,7.0,1.0,76.0,49.0,36.0,15.0,13.0,0.0,2.0,6.0,0.0,74.0,51.0,45.0,9.0,13.0,5.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,252,200221,209992,6-3 7-5,3,R64,104.0,2.0,0.0,67.0,43.0,33.0,16.0,11.0,4.0,4.0,2.0,2.0,69.0,45.0,29.0,12.0,10.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,251,111797,207733,7-6(5) 4-6 7-6(2),3,R64,215.0,18.0,6.0,115.0,76.0,60.0,15.0,17.0,4.0,8.0,20.0,7.0,128.0,77.0,58.0,22.0,17.0,8.0,11.0
2024-0403,Miami Masters,Hard,128,M,20240318,250,205734,126203,6-3 6-4,3,R64,71.0,8.0,3.0,50.0,24.0,23.0,18.0,10.0,1.0,1.0,2.0,0.0,54.0,29.0,22.0,13.0,9.0,3.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,249,200005,122298,6-4 6-3,3,R64,86.0,3.0,4.0,63.0,44.0,37.0,6.0,10.0,2.0,3.0,7.0,2.0,54.0,35.0,23.0,8.0,9.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,248,136440,202104,6-3 6-2,3,R64,67.0,5.0,3.0,47.0,28.0,21.0,13.0,9.0,0.0,1.0,1.0,3.0,44.0,32.0,20.0,3.0,8.0,2.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,247,111815,207925,7-5 6-7(4) 6-2,3,R64,154.0,11.0,2.0,94.0,66.0,50.0,17.0,16.0,2.0,4.0,15.0,5.0,124.0,60.0,44.0,30.0,16.0,18.0,23.0
2024-0403,Miami Masters,Hard,128,M,20240318,246,106421,105916,6-4 6-2,3,R64,79.0,5.0,3.0,55.0,37.0,30.0,10.0,9.0,2.0,2.0,6.0,0.0,47.0,33.0,24.0,4.0,9.0,0.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,245,207830,126094,6-4 6-4,3,R64,66.0,1.0,2.0,56.0,37.0,32.0,10.0,10.0,2.0,2.0,7.0,0.0,52.0,33.0,23.0,13.0,10.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,244,104918,144869,7-6(0) 6-3,3,R64,137.0,10.0,1.0,68.0,41.0,34.0,18.0,11.0,7.0,7.0,3.0,0.0,76.0,52.0,33.0,14.0,10.0,3.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,243,208286,122330,6-4 6-1,3,R64,79.0,6.0,2.0,62.0,36.0,27.0,13.0,9.0,4.0,5.0,5.0,5.0,59.0,35.0,24.0,7.0,8.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,242,133430,126774,6-2 6-4,3,R64,103.0,3.0,3.0,47.0,28.0,25.0,12.0,9.0,0.0,0.0,8.0,2.0,99.0,64.0,39.0,15.0,9.0,15.0,18.0
2024-0403,Miami Masters,Hard,128,M,20240318,241,102093,126205,4-6 2-1 RET,3,R64,68.0,10.0,2.0,42.0,30.0,21.0,7.0,7.0,2.0,3.0,1.0,2.0,44.0,26.0,17.0,12.0,6.0,5.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,240,106331,126207,7-5 7-6(5),3,R64,114.0,17.0,0.0,74.0,58.0,44.0,10.0,12.0,4.0,5.0,11.0,4.0,77.0,44.0,35.0,16.0,12.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,239,134868,210506,7-6(5) 6-7(7) 6-4,3,R64,161.0,25.0,2.0,102.0,65.0,53.0,17.0,17.0,2.0,5.0,6.0,5.0,103.0,71.0,49.0,16.0,17.0,0.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,238,206173,131934,6-3 6-4,3,R64,80.0,3.0,3.0,52.0,36.0,33.0,7.0,10.0,0.0,0.0,7.0,1.0,51.0,33.0,22.0,11.0,9.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,236,106148,126846,7-6(2) 6-3,3,R128,99.0,3.0,1.0,65.0,47.0,36.0,14.0,11.0,3.0,3.0,6.0,2.0,64.0,38.0,25.0,15.0,10.0,1.0,2.0
2024-0403,Miami Masters,Hard,128,M,20240318,235,104792,105583,7-6(5) 6-4,3,R128,92.0,11.0,0.0,57.0,36.0,31.0,17.0,11.0,0.0,0.0,1.0,0.0,79.0,59.0,41.0,10.0,11.0,4.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,232,126128,106043,6-2 6-4,3,R128,86.0,6.0,1.0,65.0,38.0,26.0,14.0,9.0,5.0,7.0,0.0,1.0,62.0,46.0,27.0,3.0,9.0,2.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,231,212021,144719,6-3 1-6 7-5,3,R128,149.0,5.0,3.0,98.0,63.0,41.0,15.0,14.0,4.0,8.0,1.0,2.0,79.0,56.0,38.0,10.0,14.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,228,126214,206909,6-4 3-6 6-3,3,R128,132.0,13.0,2.0,98.0,71.0,51.0,9.0,14.0,6.0,9.0,12.0,1.0,82.0,55.0,38.0,12.0,14.0,4.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,227,105870,200325,6-4 4-6 6-4,3,R128,126.0,11.0,2.0,87.0,56.0,37.0,18.0,15.0,2.0,5.0,3.0,3.0,81.0,48.0,34.0,18.0,15.0,2.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,224,105138,207182,6-3 7-6(4),3,R128,113.0,1.0,1.0,83.0,66.0,45.0,10.0,11.0,6.0,7.0,14.0,2.0,79.0,57.0,40.0,8.0,10.0,6.0,8.0
2024-0403,Miami Masters,Hard,128,M,20240318,223,207686,123755,6-7(4) 7-6(4) 7-5,3,R128,176.0,12.0,10.0,134.0,80.0,58.0,21.0,18.0,7.0,11.0,7.0,2.0,117.0,74.0,56.0,10.0,18.0,8.0,13.0
2024-0403,Miami Masters,Hard,128,M,20240318,220,200000,200443,7-5 6-4,3,R128,120.0,11.0,4.0,64.0,43.0,35.0,13.0,11.0,5.0,5.0,2.0,1.0,69.0,52.0,33.0,10.0,11.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,219,105554,132283,1-6 6-3 6-4,3,R128,143.0,1.0,4.0,76.0,43.0,30.0,18.0,13.0,2.0,4.0,12.0,1.0,88.0,60.0,46.0,10.0,13.0,5.0,7.0
2024-0403,Miami Masters,Hard,128,M,20240318,216,124116,105453,6-3 6-4,3,R128,79.0,9.0,0.0,63.0,37.0,30.0,16.0,10.0,3.0,3.0,0.0,0.0,57.0,37.0,22.0,14.0,9.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,215,111513,209409,7-5 7-6(3),3,R128,141.0,4.0,2.0,89.0,63.0,41.0,14.0,12.0,8.0,11.0,6.0,5.0,86.0,48.0,35.0,12.0,12.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,212,126952,124186,7-6(3) 6-3,3,R128,89.0,5.0,0.0,65.0,44.0,34.0,15.0,11.0,2.0,3.0,4.0,2.0,63.0,42.0,31.0,9.0,10.0,2.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,211,127157,208004,6-2 7-5,3,R128,109.0,6.0,2.0,69.0,52.0,35.0,9.0,10.0,6.0,7.0,1.0,2.0,60.0,32.0,21.0,13.0,10.0,5.0,9.0
2024-0403,Miami Masters,Hard,128,M,20240318,208,200615,207680,6-2 6-2,3,R128,76.0,3.0,1.0,58.0,42.0,32.0,8.0,8.0,4.0,4.0,2.0,4.0,53.0,35.0,19.0,8.0,8.0,2.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,207,206681,206499,6-3 6-2,3,R128,66.0,1.0,1.0,58.0,39.0,27.0,13.0,9.0,3.0,3.0,4.0,2.0,47.0,36.0,24.0,2.0,8.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,204,209414,200303,6-3 7-5,3,R128,99.0,0.0,2.0,66.0,34.0,26.0,18.0,11.0,4.0,5.0,5.0,1.0,59.0,42.0,28.0,9.0,10.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,203,209992,200175,7-6(5) 4-6 7-6(5),3,R128,166.0,8.0,0.0,108.0,74.0,48.0,18.0,17.0,3.0,7.0,6.0,5.0,124.0,87.0,57.0,17.0,17.0,10.0,13.0
2024-0403,Miami Masters,Hard,128,M,20240318,200,207733,106121,6-3 6-2,3,R128,69.0,10.0,1.0,44.0,29.0,28.0,8.0,9.0,0.0,0.0,0.0,1.0,45.0,27.0,16.0,8.0,8.0,1.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,199,205734,132686,6-4 7-5,3,R128,102.0,8.0,4.0,74.0,47.0,35.0,13.0,11.0,7.0,8.0,3.0,0.0,64.0,42.0,29.0,13.0,11.0,2.0,5.0
2024-0403,Miami Masters,Hard,128,M,20240318,196,122298,208014,7-5 7-6(3),3,R128,113.0,8.0,2.0,84.0,61.0,42.0,14.0,12.0,7.0,8.0,3.0,3.0,67.0,36.0,26.0,20.0,12.0,1.0,3.0
2024-0403,Miami Masters,Hard,128,M,20240318,195,136440,106218,4-6 6-1 6-4,3,R128,109.0,8.0,1.0,88.0,65.0,44.0,16.0,14.0,4.0,5.0,2.0,1.0,72.0,44.0,28.0,17.0,13.0,1.0,4.0
2024-0403,Miami Masters,Hard,128,M,20240318,192,207925,106415,1-6 6-1 6-4,3,R128,112.0,5.0,3.0,75.0,39.0,30.0,19.0,12.0,4.0,6.0,2.0,0.0,70.0,45.0,30.0,13.0,12.0,3.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,191,105916,126845,6-2 6-1,3,R128,61.0,4.0,0.0,38.0,26.0,23.0,6.0,7.0,0.0,0.0,1.0,1.0,49.0,35.0,17.0,5.0,8.0,1.0,6.0
2024-0403,Miami Masters,Hard,128,M,20240318,188,207830,210464,6-4 6-2,3,R128,80.0,3.0,2.0,54.0,38.0,28.0,6.0,9.0,3.0,5.0,1.0,1.0,69.0,53.0,26.0,8.0,9.0,6.0,11.0
2024-0403,Miami Masters,Hard,128,M,20240318,187,104918,126610,4-6 6-3 6-4,3,R128,168.0,9.0,1.0,83.0,56.0,44.0,18.0,15.0,4.0,5.0,8.0,0.0,107.0,68.0,51.0,18.0,14.0,9.0,11.0
